acc_max,gyro_max,acc_kurtosis,gyro_kurtosis,lin_max,acc_skewness,gyro_skewness,post_gyro_max,post_lin_max,fall
8.161833763122559,0.42271876335144043,-1.1898880872706727,16.3581883219095,0.8339767508174961,-0.33879558845265967,1.5239845783515946,3.87532901763916,8.576067361638573,1
9.045293807983398,0.5858197808265686,4.492127204737537,15.465562021214982,1.0538108121423757,1.1191417349495922,0.34089082973721646,0.2889392673969269,1.5224750684904003,1
8.372523307800293,0.04642575979232788,0.18775581166731659,9.61591339257972,0.23551684751695584,0.5882502639041661,1.0503088697900436,0.5021312236785889,3.766926361653849,1
13.69962215423584,0.2076941877603531,-1.0588827273540957,28.805971777037,3.9196225239404945,-0.44199201360496804,-3.1518581820474996,0.7397578358650208,0.8486733889090233,1
10.072406768798828,0.7497909069061279,0.9009517830995812,13.887763295616246,1.7666238972350963,-0.17762794080215535,-0.722803293672125,0.009187635034322739,0.03740093739625073,1
9.622296333312988,0.8161159753799438,1.813611976976591,10.722733337175896,5.137712529666171,-0.4080373066756587,0.7206594926508377,0.05803219974040985,0.6571597936190469,1
8.072051048278809,0.14593692123889923,-0.38323545309641194,8.946340507049573,2.0804144595057172,0.14282277442480795,0.21655419483750907,0.051264338195323944,0.18543389647368347,1
7.849390506744385,0.26257994771003723,0.23553124915884682,26.324138482205115,0.25759130610462916,-0.5840270158393873,-2.041729689261863,0.4412727653980255,1.5653540714380794,1
8.722076416015625,0.1111774742603302,-0.8567355569223079,18.648161109532154,1.4976875140552006,-0.1658245247789267,1.9727583498688308,0.2541199326515198,1.1958848424156687,1
11.257535934448242,2.0561723709106445,-0.8663007653860793,13.518133547313983,7.812620760332055,0.23778976670023164,-1.611035905663111,0.9627236127853394,0.9293609958712394,1
8.240243911743164,0.0588541254401207,-1.0536776719772531,10.686287221373156,0.6310005941160886,-0.024760199903360026,-1.0711829874070564,0.030092833563685417,0.15274513904034395,1
8.611943244934082,0.4905247986316681,-0.5731959067808283,10.392461101889584,1.5647212795422452,-0.3241095081756964,1.9575786546022687,1.6829338073730469,5.796469282362297,1
9.548076629638672,0.018325956538319588,-1.4613916684010704,8.319544108752705,0.13053913801202308,-0.4488590867530619,-2.1714155262621495,1.0134254693984985,2.573546534938354,1
9.437943458557129,0.03176499158143997,-0.571432407505855,15.412270759335279,0.09174667203170465,0.13984566975297283,0.6200968244042939,0.5546656250953674,2.3665329236309245,1
8.118738174438477,0.06902777403593063,-0.968506769174684,4.136567989674899,0.9931022512355335,0.46343373880907573,1.0217796054915211,1.3603968620300293,1.266200186543206,1
35.18518829345703,0.598647952079773,6.9993368562458125,17.709504555778672,27.958224197664812,-1.5647236288973005,2.5480342937424396,0.9712757468223572,2.098149704646934,1
11.963826179504395,1.5015068054199219,-0.35008185608379216,11.258935888198202,10.702171430354287,-0.4768701866330606,0.2635578189469081,0.015882495790719986,0.12526166302945702,1
7.7643961906433105,0.6511823534965515,0.8196422454345305,8.98951822679556,3.189347077781012,0.18330742830539712,1.5544736186620631,0.7971791625022888,1.6998294699511687,1
8.085219383239746,0.5870414972305298,0.0050330184195575,10.542310498159697,3.474658728629749,0.4930657513374243,0.5907221351387738,0.5711590051651001,2.8055421047069404,1
8.825027465820312,0.33536502718925476,-1.2924407380506318,0.8819069493975547,0.30147750968730697,-0.019085775127653134,-0.002375379654427361,0.37629300355911255,1.550539889844911,1
8.83699893951416,0.015271631069481373,0.3477372904658673,22.69409980149101,1.0626756295335718,-0.25962046379388426,-3.72223837964173,0.048258353024721146,0.28852041018475,1
5.499481201171875,1.513113260269165,5.048282839482156,15.847574999882227,7.532229945617631,0.8451600218704123,-2.4072489852501997,0.26450464129447937,0.5123620055312532,1
7.654263019561768,0.23151792585849762,1.3600059311272616,13.87708484959774,0.9739327576557216,-0.5397339088849287,-0.7211271720077013,1.3139711618423462,4.442279108680387,1
8.944737434387207,0.01038470957428217,-0.49934364846723245,26.16962592891977,0.3729982785062055,0.15874781133871527,-2.1245521624293775,4.158770561218262,9.695955361978049,1
